date,time,temperature_C,pressure_mb,humidity,wind_kph,description
2024-02-01,24,35,1013,62,12,Patchy rain possible
2024-02-02,24,35,1012,63,11,Partly cloudy
2024-02-03,24,36,1012,67,12,Partly cloudy
2024-02-04,24,36,1013,65,11,Partly cloudy
2024-02-05,24,35,1013,66,12,Patchy rain possible
2024-02-06,24,35,1013,64,15,Partly cloudy
2024-02-07,24,34,1012,68,13,Moderate rain at times
2024-02-08,24,34,1011,67,13,Patchy rain possible
2024-02-09,24,36,1012,63,14,Sunny
2024-02-10,24,36,1014,57,10,Sunny
2024-02-11,24,35,1015,53,7,Sunny
2024-02-12,24,35,1015,52,7,Sunny
2024-02-13,24,36,1014,50,9,Partly cloudy
2024-02-14,24,36,1012,52,12,Partly cloudy
2024-02-15,24,38,1012,51,14,Patchy rain possible
2024-02-16,24,38,1012,52,14,Partly cloudy
2024-02-17,24,37,1011,54,13,Sunny
2024-02-18,24,37,1011,61,14,Sunny
2024-02-19,24,36,1011,64,15,Partly cloudy
2024-02-20,24,36,1011,65,16,Partly cloudy
2024-02-21,24,36,1011,67,16,Cloudy
2024-02-22,24,36,1011,65,16,Partly cloudy
2024-02-23,24,35,1012,65,16,Patchy rain possible
2024-02-24,24,37,1011,58,14,Moderate rain at times
2024-02-25,24,37,1011,52,11,Sunny
2024-02-26,24,38,1011,52,12,Sunny
2024-02-27,24,37,1010,54,13,Moderate rain at times
2024-02-28,24,37,1010,53,13,Partly cloudy
2024-02-29,24,38,1010,51,16,Sunny
2024-03-01,24,37,1010,50,13,Sunny
2024-03-02,24,38,1010,54,12,Patchy rain possible
2024-03-03,24,37,1010,56,12,Partly cloudy
2024-03-04,24,38,1009,59,15,Partly cloudy
2024-03-05,24,36,1009,63,12,Partly cloudy
2024-03-06,24,37,1008,62,12,Partly cloudy
2024-03-07,24,36,1008,59,13,Patchy rain possible
2024-03-08,24,38,1009,54,18,Sunny
2024-03-09,24,37,1009,53,14,Partly cloudy
2024-03-10,24,37,1011,52,15,Partly cloudy
2024-03-11,24,38,1012,51,14,Sunny
2024-03-12,24,38,1012,57,14,Partly cloudy
2024-03-13,24,37,1012,58,14,Patchy rain possible
2024-03-14,24,38,1011,58,15,Patchy rain possible
2024-03-15,24,37,1011,55,18,Partly cloudy
2024-03-16,24,38,1012,60,16,Sunny
2024-03-17,24,38,1012,57,14,Patchy rain possible
2024-03-18,24,37,1010,58,16,Sunny
2024-03-19,24,38,1011,52,18,Sunny
2024-03-20,24,38,1012,48,13,Sunny
2024-03-21,24,37,1011,53,11,Moderate rain at times
2024-03-22,24,38,1008,56,17,Partly cloudy
2024-03-23,24,36,1009,63,18,Patchy rain possible
2024-03-24,24,37,1010,60,17,Partly cloudy
2024-03-25,24,38,1010,62,16,Partly cloudy
2024-03-26,24,40,1011,54,18,Partly cloudy
2024-03-27,24,38,1012,53,16,Patchy rain possible
2024-03-28,24,37,1011,57,16,Cloudy
2024-03-29,24,35,1011,64,14,Patchy rain possible
2024-03-30,24,37,1011,61,15,Partly cloudy
2024-03-31,24,38,1011,61,13,Patchy rain possible
2024-04-01,24,37,1009,57,12,Patchy rain possible
2024-04-02,24,37,1009,56,16,Patchy rain possible
2024-04-03,24,37,1009,60,16,Cloudy
2024-04-04,24,38,1008,57,14,Patchy rain possible
2024-04-05,24,37,1008,54,17,Patchy rain possible
2024-04-06,24,37,1008,56,18,Partly cloudy
2024-04-07,24,38,1008,59,17,Sunny
2024-04-08,24,38,1009,58,14,Partly cloudy
2024-04-09,24,41,1009,54,17,Sunny
2024-04-10,24,39,1009,49,16,Sunny
2024-04-11,24,41,1009,50,17,Patchy rain possible
2024-04-12,24,39,1009,57,17,Partly cloudy
2024-04-13,24,37,1009,60,18,Patchy rain possible
2024-04-14,24,38,1009,56,17,Sunny
2024-04-15,24,38,1010,58,16,Patchy rain possible
2024-04-16,24,39,1009,59,18,Sunny
2024-04-17,24,38,1008,57,17,Partly cloudy
2024-04-18,24,36,1008,61,12,Overcast
2024-04-19,24,38,1007,59,16,Patchy rain possible
2024-04-20,24,38,1007,57,16,Patchy rain possible
2024-04-21,24,38,1007,53,15,Patchy rain possible
2024-04-22,24,38,1007,57,15,Partly cloudy
2024-04-23,24,38,1007,55,15,Sunny
2024-04-24,24,38,1007,60,16,Overcast
2024-04-25,24,38,1007,60,15,Overcast
2024-04-26,24,39,1006,60,15,Patchy rain possible
2024-04-27,24,39,1006,57,15,Partly cloudy
2024-04-28,24,40,1008,55,13,Patchy rain possible
2024-04-29,24,40,1008,55,13,Patchy rain possible
2024-04-30,24,37,1006,59,15,Patchy rain possible
2024-05-01,24,37,1005,60,14,Overcast
2024-05-02,24,40,1006,57,15,Patchy rain possible
2024-05-03,24,39,1007,55,17,Patchy rain possible
2024-05-04,24,37,1007,61,11,Moderate or heavy rain shower
2024-05-05,24,36,1007,67,9,Moderate or heavy rain shower
2024-05-06,24,35,1009,59,12,Patchy rain possible
2024-05-07,24,35,1009,59,12,Moderate or heavy rain shower
2024-05-08,24,37,1008,57,12,Moderate rain at times
2024-05-09,24,36,1009,61,14,Moderate or heavy rain shower
2024-05-10,24,36,1009,61,15,Moderate rain at times
2024-05-11,24,37,1009,61,14,Heavy rain at times
2024-05-12,24,36,1009,64,12,Moderate rain at times
2024-05-13,24,36,1009,66,11,Patchy rain possible
2024-05-14,24,35,1009,67,9,Moderate rain at times
2024-05-15,24,36,1009,65,12,Moderate or heavy rain shower
2024-05-16,24,35,1009,71,11,Moderate or heavy rain shower
2024-05-17,24,34,1008,69,13,Moderate or heavy rain shower
2024-05-18,24,35,1007,62,10,Cloudy
2024-05-19,24,35,1006,67,9,Moderate or heavy rain shower
2024-05-20,24,34,1005,66,8,Moderate or heavy rain shower
2024-05-21,24,32,1006,74,9,Moderate or heavy rain shower
2024-05-22,24,33,1007,74,7,Moderate or heavy rain shower
2024-05-23,24,34,1007,68,11,Moderate or heavy rain shower
2024-05-24,24,36,1007,64,10,Patchy rain possible
2024-05-25,24,35,1007,66,11,Patchy rain possible
2024-05-26,24,35,1008,64,7,Moderate rain at times
2024-05-27,24,36,1006,61,9,Moderate rain at times
2024-05-28,24,35,1006,58,10,Moderate or heavy rain shower
2024-05-29,24,34,1006,69,11,Moderate or heavy rain shower
2024-05-30,24,33,1006,63,13,Moderate or heavy rain shower
2024-05-31,24,34,1008,72,10,Light rain shower
2024-06-01,24,33,1009,78,7,Moderate or heavy rain shower
2024-06-02,24,34,1010,72,7,Patchy rain possible
2024-06-03,24,36,1008,60,9,Moderate rain at times
2024-06-04,24,36,1008,60,10,Cloudy
2024-06-05,24,33,1009,74,10,Moderate or heavy rain shower
2024-06-06,24,33,1009,70,8,Heavy rain at times
2024-06-07,24,35,1007,62,9,Patchy rain possible
2024-06-08,24,35,1006,67,8,Moderate or heavy rain shower
2024-06-09,24,30,1008,79,11,Moderate or heavy rain shower
2024-06-10,24,31,1009,83,13,Moderate or heavy rain shower
2024-06-11,24,33,1010,70,11,Patchy rain possible
2024-06-12,24,35,1009,63,11,Heavy rain at times
2024-06-13,24,35,1008,62,11,Moderate rain at times
2024-06-14,24,35,1006,63,10,Moderate or heavy rain shower
2024-06-15,24,35,1005,66,9,Moderate or heavy rain shower
2024-06-16,24,34,1007,65,9,Patchy rain possible
2024-06-17,24,35,1008,65,12,Moderate or heavy rain shower
2024-06-18,24,35,1007,67,10,Moderate or heavy rain shower
2024-06-19,24,35,1006,64,15,Moderate or heavy rain shower
2024-06-20,24,32,1006,76,10,Moderate or heavy rain shower
2024-06-21,24,29,1006,91,8,Moderate or heavy rain shower
2024-06-22,24,30,1006,84,16,Moderate or heavy rain shower
2024-06-23,24,27,1007,90,17,Moderate or heavy rain shower
2024-06-24,24,29,1008,87,9,Moderate or heavy rain shower
2024-06-25,24,28,1008,93,5,Heavy rain at times
2024-06-26,24,31,1008,82,6,Heavy rain at times
2024-06-27,24,30,1009,82,6,Moderate or heavy rain shower
2024-06-28,24,33,1009,78,9,Moderate or heavy rain shower
2024-06-29,24,33,1009,73,12,Heavy rain at times
2024-06-30,24,33,1009,76,9,Moderate or heavy rain shower
2024-07-01,24,33,1008,70,10,Moderate rain at times
2024-07-02,24,34,1006,71,8,Moderate or heavy rain shower
2024-07-03,24,29,1009,83,8,Moderate or heavy rain shower
2024-07-04,24,31,1009,75,8,Moderate or heavy rain shower
2024-07-05,24,33,1008,70,9,Moderate or heavy rain shower
2024-07-06,24,34,1006,68,8,Moderate or heavy rain shower
2024-07-07,24,32,1007,77,9,Moderate or heavy rain shower
2024-07-08,24,32,1007,74,9,Moderate rain at times
2024-07-09,24,33,1009,74,8,Moderate or heavy rain shower
2024-07-10,24,29,1010,90,8,Heavy rain at times
2024-07-11,24,31,1009,80,13,Moderate or heavy rain shower
2024-07-12,24,28,1008,90,16,Moderate or heavy rain shower
2024-07-13,24,29,1005,84,16,Moderate or heavy rain shower
2024-07-14,24,28,1006,89,14,Moderate or heavy rain shower
2024-07-15,24,29,1006,87,12,Moderate or heavy rain shower
2024-07-16,24,29,1006,86,13,Moderate or heavy rain shower
2024-07-17,24,28,1007,91,11,Moderate or heavy rain shower
2024-07-18,24,29,1008,89,12,Moderate or heavy rain shower
2024-07-19,24,29,1008,87,11,Moderate or heavy rain shower
2024-07-20,24,27,1008,93,7,Moderate or heavy rain shower
2024-07-21,24,29,1009,89,10,Moderate or heavy rain shower
2024-07-22,24,31,1008,79,14,Moderate or heavy rain shower
2024-07-23,24,31,1008,79,15,Moderate or heavy rain shower
2024-07-24,24,32,1006,74,16,Moderate or heavy rain shower
2024-07-25,24,30,1005,81,16,Moderate or heavy rain shower
2024-07-26,24,28,1007,78,14,Moderate or heavy rain shower
2024-07-27,24,28,1008,85,12,Moderate or heavy rain shower
2024-07-28,24,30,1008,82,12,Heavy rain at times
2024-07-29,24,29,1007,85,10,Moderate or heavy rain shower
2024-07-30,24,31,1009,83,9,Moderate or heavy rain shower
2024-07-31,24,32,1010,81,10,Light rain shower
2024-08-01,24,32,1010,80,8,Moderate or heavy rain shower
2024-08-02,24,32,1009,79,7,Moderate or heavy rain shower
2024-08-03,24,32,1009,79,9,Moderate or heavy rain shower
2024-08-04,24,32,1010,77,10,Moderate or heavy rain shower
2024-08-05,24,29,1009,88,7,Moderate or heavy rain shower
2024-08-06,24,32,1008,80,7,Moderate or heavy rain shower
2024-08-07,24,32,1009,75,11,Moderate or heavy rain shower
2024-08-08,24,32,1010,77,11,Patchy rain possible
2024-08-09,24,33,1009,75,12,Moderate or heavy rain shower
2024-08-10,24,34,1008,72,11,Moderate rain at times
2024-08-11,24,34,1006,72,13,Moderate or heavy rain shower
2024-08-12,24,33,1006,75,14,Moderate or heavy rain shower
2024-08-13,24,33,1007,75,11,Patchy rain possible
2024-08-14,24,34,1007,74,9,Patchy rain possible
2024-08-15,24,33,1007,71,10,Moderate or heavy rain shower
2024-08-16,24,33,1007,76,9,Moderate or heavy rain shower
2024-08-17,24,34,1008,75,8,Moderate or heavy rain shower
2024-08-18,24,35,1008,72,9,Patchy rain possible
2024-08-19,24,34,1008,73,9,Patchy rain possible
2024-08-20,24,34,1009,72,8,Heavy rain at times
2024-08-21,24,34,1009,75,7,Moderate or heavy rain shower
2024-08-22,24,34,1010,74,10,Moderate or heavy rain shower
2024-08-23,24,33,1010,70,8,Moderate rain at times
2024-08-24,24,34,1010,71,7,Moderate or heavy rain shower
2024-08-25,24,33,1009,75,8,Moderate or heavy rain shower
2024-08-26,24,32,1008,81,9,Moderate or heavy rain shower
2024-08-27,24,29,1009,83,8,Moderate or heavy rain shower
2024-08-28,24,30,1009,81,12,Moderate or heavy rain shower
2024-08-29,24,28,1009,89,11,Moderate rain at times
2024-08-30,24,29,1009,82,12,Moderate or heavy rain shower
2024-08-31,24,31,1008,77,10,Light rain shower
2024-09-01,24,28,1007,90,5,Moderate or heavy rain shower
2024-09-02,24,27,1008,92,8,Moderate or heavy rain shower
2024-09-03,24,29,1009,91,11,Moderate or heavy rain shower
2024-09-04,24,31,1007,82,13,Heavy rain at times
2024-09-05,24,30,1006,86,15,Moderate or heavy rain shower
2024-09-06,24,29,1006,84,17,Moderate or heavy rain shower
2024-09-07,24,31,1007,82,16,Moderate or heavy rain shower
2024-09-08,24,32,1009,78,14,Moderate or heavy rain shower
2024-09-09,24,34,1008,75,12,Moderate or heavy rain shower
2024-09-10,24,32,1007,79,10,Moderate or heavy rain shower
2024-09-11,24,29,1009,91,9,Moderate or heavy rain shower
2024-09-12,24,30,1008,87,8,Moderate or heavy rain shower
2024-09-13,24,29,1007,91,10,Moderate or heavy rain shower
2024-09-14,24,28,1006,88,14,Moderate or heavy rain shower
2024-09-15,24,30,1005,85,12,Moderate or heavy rain shower
2024-09-16,24,30,1005,82,11,Moderate or heavy rain shower
2024-09-17,24,29,1004,88,11,Heavy rain at times
2024-09-18,24,28,1003,90,10,Moderate or heavy rain shower
2024-09-19,24,29,1003,88,16,Moderate or heavy rain shower
2024-09-20,24,30,1005,86,16,Moderate or heavy rain shower
2024-09-21,24,30,1007,84,16,Moderate or heavy rain shower
2024-09-22,24,28,1008,91,8,Moderate or heavy rain shower
2024-09-23,24,30,1009,84,6,Moderate or heavy rain shower
2024-09-24,24,31,1010,79,3,Heavy rain at times
2024-09-25,24,32,1010,82,6,Moderate or heavy rain shower
2024-09-26,24,33,1010,79,8,Moderate or heavy rain shower
2024-09-27,24,31,1010,80,10,Moderate or heavy rain shower
2024-09-28,24,32,1009,78,7,Patchy rain possible
2024-09-29,24,33,1009,76,6,Moderate or heavy rain shower
2024-09-30,24,34,1008,76,8,Light rain shower
2024-10-01,24,33,1007,79,9,Moderate or heavy rain shower
2024-10-02,24,33,1009,78,7,Moderate or heavy rain shower
2024-10-03,24,30,1010,86,5,Moderate or heavy rain shower
2024-10-04,24,32,1010,79,7,Moderate or heavy rain shower
2024-10-05,24,32,1009,78,6,Moderate or heavy rain shower
2024-10-06,24,29,1010,88,7,Moderate or heavy rain shower
2024-10-07,24,31,1011,84,7,Moderate or heavy rain shower
2024-10-08,24,31,1010,83,6,Moderate or heavy rain shower
2024-10-09,24,29,1009,87,7,Moderate or heavy rain shower
2024-10-10,24,31,1009,82,7,Moderate or heavy rain shower
2024-10-11,24,32,1008,82,7,Moderate rain at times
2024-10-12,24,32,1009,83,8,Moderate or heavy rain shower
2024-10-13,24,32,1009,84,7,Moderate or heavy rain shower
2024-10-14,24,31,1009,82,6,Moderate or heavy rain shower
2024-10-15,24,31,1009,83,7,Moderate or heavy rain shower
2024-10-16,24,31,1010,84,6,Moderate or heavy rain shower
2024-10-17,24,31,1010,85,6,Moderate or heavy rain shower
2024-10-18,24,29,1009,88,7,Heavy rain at times
2024-10-19,24,28,1010,90,9,Moderate or heavy rain shower
2024-10-20,24,30,1011,87,8,Moderate or heavy rain shower
2024-10-21,24,30,1010,87,8,Moderate or heavy rain shower
2024-10-22,24,28,1009,95,8,Moderate or heavy rain shower
2024-10-23,24,28,1010,91,6,Heavy rain at times
2024-10-24,24,32,1009,78,7,Overcast
2024-10-25,24,32,1007,80,9,Patchy rain possible
2024-10-26,24,31,1006,83,9,Patchy rain possible
2024-10-27,24,28,1007,87,7,Moderate or heavy rain shower
2024-10-28,24,25,1007,96,5,Moderate or heavy rain shower
2024-10-29,24,28,1008,84,7,Moderate or heavy rain shower
2024-10-30,24,31,1009,82,9,Patchy light rain
2024-10-31,24,31,1008,81,10,Light rain shower
2024-11-01,24,30,1008,85,8,Moderate or heavy rain shower
2024-11-02,24,28,1010,92,9,Moderate or heavy rain shower
2024-11-03,24,30,1010,87,7,Moderate or heavy rain shower
2024-11-04,24,31,1010,85,7,Moderate or heavy rain shower
2024-11-05,24,32,1010,82,7,Moderate or heavy rain shower
2024-11-06,24,32,1010,83,7,Moderate or heavy rain shower
2024-11-07,24,31,1011,85,4,Moderate or heavy rain shower
2024-11-08,24,29,1011,85,6,Moderate or heavy rain shower
2024-11-09,24,30,1010,85,5,Moderate or heavy rain shower
2024-11-10,24,31,1011,86,6,Moderate or heavy rain shower
2024-11-11,24,30,1010,86,7,Overcast
2024-11-12,24,32,1009,82,5,Patchy rain possible
2024-11-13,24,31,1008,82,6,Heavy rain at times
2024-11-14,24,33,1009,80,7,Overcast
2024-11-15,24,32,1009,84,8,Patchy rain possible
2024-11-16,24,33,1009,82,8,Overcast
2024-11-17,24,32,1008,80,7,Patchy rain possible
2024-11-18,24,33,1009,76,6,Partly cloudy
2024-11-19,24,32,1009,74,5,Patchy rain possible
2024-11-20,24,34,1009,79,6,Moderate rain at times
2024-11-21,24,32,1008,80,6,Heavy rain at times
2024-11-22,24,32,1008,77,6,Patchy rain possible
2024-11-23,24,32,1009,77,5,Patchy rain possible
2024-11-24,24,33,1009,74,6,Moderate or heavy rain shower
2024-11-25,24,34,1009,75,7,Patchy rain possible
2024-11-26,24,34,1008,76,6,Overcast
2024-11-27,24,32,1009,75,6,Patchy rain possible
2024-11-28,24,32,1010,72,12,Patchy rain possible
2024-11-29,24,30,1010,69,9,Partly cloudy
2024-11-30,24,31,1009,69,8,Overcast
2024-12-01,24,31,1008,82,5,Patchy rain possible
2024-12-02,24,30,1009,93,4,Patchy rain possible
2024-12-03,24,30,1008,81,4,Heavy rain at times
2024-12-04,24,30,1008,79,6,Heavy rain at times
2024-12-05,24,31,1008,83,5,Moderate or heavy rain shower
2024-12-06,24,31,1008,82,4,Moderate rain at times
2024-12-07,24,30,1009,80,7,Heavy rain at times
2024-12-08,24,32,1009,78,6,Overcast
2024-12-09,24,30,1009,77,6,Overcast
2024-12-10,24,30,1007,75,7,Patchy rain possible
2024-12-11,24,29,1007,79,3,Moderate or heavy rain shower
2024-12-12,24,32,1007,82,6,Moderate or heavy rain shower
2024-12-13,24,27,1008,94,7,Moderate or heavy rain shower
2024-12-14,24,25,1010,92,5,Moderate or heavy rain shower
2024-12-15,24,26,1011,95,9,Moderate or heavy rain shower
2024-12-16,24,28,1012,85,9,Overcast
2024-12-17,24,30,1011,76,6,Partly cloudy
2024-12-18,24,32,1010,77,5,Overcast
2024-12-19,24,31,1010,74,8,Overcast
2024-12-20,24,30,1010,71,7,Overcast
2024-12-21,24,30,1010,72,7,Cloudy
2024-12-22,24,28,1010,70,5,Cloudy
2024-12-23,24,31,1009,63,7,Sunny
2024-12-24,24,32,1010,65,11,Partly cloudy
2024-12-25,24,29,1010,77,10,Overcast
2024-12-26,24,30,1012,77,9,Patchy rain possible
2024-12-27,24,32,1012,73,4,Moderate or heavy rain shower
2024-12-28,24,32,1012,78,6,Moderate or heavy rain shower
2024-12-29,24,31,1012,73,7,Overcast
2024-12-30,24,30,1011,69,6,Sunny
2024-12-31,24,30,1011,74,5,Overcast
2025-01-01,24,30,1010,74,5,Overcast
2025-01-02,24,29,1009,71,5,Patchy rain possible
2025-01-03,24,32,1009,75,6,Moderate rain at times
2025-01-04,24,30,1010,70,6,Patchy rain possible
2025-01-05,24,32,1010,73,7,Cloudy
2025-01-06,24,31,1011,69,6,Sunny
2025-01-07,24,32,1010,71,7,Sunny
2025-01-08,24,31,1010,71,7,Cloudy
2025-01-09,24,33,1011,70,7,Cloudy
2025-01-10,24,32,1013,63,7,Cloudy
2025-01-11,24,32,1014,55,9,Partly cloudy
2025-01-12,24,31,1013,54,12,Sunny
2025-01-13,24,31,1012,58,7,Partly cloudy
2025-01-14,24,33,1011,61,7,Moderate or heavy rain shower
2025-01-15,24,32,1011,72,5,Moderate or heavy rain shower
2025-01-16,24,32,1012,64,10,Patchy rain possible
2025-01-17,24,32,1011,60,9,Sunny
2025-01-18,24,32,1010,61,7,Partly cloudy
2025-01-19,24,33,1009,64,6,Partly cloudy
2025-01-20,24,33,1009,65,8,Partly cloudy
2025-01-21,24,33,1010,64,7,Sunny
2025-01-22,24,33,1010,63,7,Sunny
2025-01-23,24,33,1010,62,7,Sunny
2025-01-24,24,35,1009,63,9,Patchy rain possible
2025-01-25,24,35,1009,66,10,Overcast
2025-01-26,24,34,1009,63,9,Patchy rain possible
2025-01-27,24,33,1009,53,8,Partly cloudy
2025-01-28,24,32,1012,57,6,Sunny
2025-01-29,24,32,1013,58,8,Sunny
2025-01-30,24,31,1011,59,7,Partly cloudy
2025-01-31,24,33,1010,58,7,Sunny
2025-02-01,24,34,1009,60,8,Partly cloudy
2025-02-02,24,35,1008,64,8,Partly cloudy
2025-02-03,24,35,1009,65,10,Partly cloudy
2025-02-04,24,35,1010,56,8,Partly cloudy
2025-02-05,24,34,1010,57,9,Sunny
2025-02-06,24,34,1010,61,10,Partly cloudy
2025-02-07,24,35,1010,57,7,Sunny
2025-02-08,24,34,1010,52,9,Sunny
2025-02-09,24,32,1011,55,8,Partly cloudy
2025-02-10,24,33,1010,56,8,Partly cloudy
2025-02-11,24,34,1010,61,6,Patchy rain possible
2025-02-12,24,34,1010,65,8,Patchy rain possible
2025-02-13,24,32,1011,68,8,Moderate rain at times
2025-02-14,24,33,1010,65,9,Moderate rain at times
2025-02-15,24,33,1009,68,10,Patchy rain possible
2025-02-16,24,34,1010,66,12,Patchy rain possible
2025-02-17,24,35,1011,58,10,Patchy rain possible
2025-02-18,24,36,1011,60,9,Moderate rain at times
2025-02-19,24,35,1011,64,8,Moderate or heavy rain shower
2025-02-20,24,36,1011,66,8,Patchy rain possible
2025-02-21,24,35,1011,62,8,Heavy rain at times
2025-02-22,24,33,1012,68,6,Moderate rain at times
2025-02-23,24,30,1013,74,6,Moderate rain at times
2025-02-24,24,31,1014,64,9,Overcast
2025-02-25,24,34,1014,59,7,Patchy rain possible
2025-02-26,24,34,1014,58,9,Patchy rain possible
2025-02-27,24,36,1012,58,9,Partly cloudy
2025-02-28,24,37,1011,57,12,Patchy rain possible
2025-03-01,24,36,1010,59,12,Partly cloudy
2025-03-02,24,36,1009,62,12,Partly cloudy
2025-03-03,24,37,1008,65,14,Partly cloudy
2025-03-04,24,36,1008,68,12,Cloudy
2025-03-05,24,36,1008,68,12,Overcast
2025-03-06,24,36,1009,64,16,Moderate rain at times
2025-03-07,24,37,1008,60,13,Moderate rain at times
2025-03-08,24,36,1009,63,8,Moderate rain at times
2025-03-09,24,33,1011,65,8,Overcast
2025-03-10,24,34,1012,65,8,Patchy rain possible
2025-03-11,24,36,1010,57,9,Overcast
2025-03-12,24,38,1008,56,14,Moderate rain at times
2025-03-13,24,37,1009,57,16,Partly cloudy
2025-03-14,24,38,1009,57,15,Sunny
2025-03-15,24,36,1010,63,15,Partly cloudy
2025-03-16,24,36,1010,66,12,Moderate rain at times
2025-03-17,24,37,1010,61,9,Moderate or heavy rain shower
2025-03-18,24,37,1010,56,9,Patchy rain possible
2025-03-19,24,37,1012,52,7,Sunny
2025-03-20,24,36,1013,50,8,Sunny
2025-03-21,24,34,1013,52,9,Sunny
2025-03-22,24,35,1013,58,10,Partly cloudy
2025-03-23,24,36,1011,55,11,Partly cloudy
2025-03-24,24,35,1010,61,10,Partly cloudy
2025-03-25,24,35,1008,61,14,Cloudy
2025-03-26,24,36,1007,58,12,Partly cloudy
2025-03-27,24,37,1006,59,14,Sunny
